Östliches Ringgebiet	52.26916667	10.5425
Österreichisches Schlösschen	47.73716667	8.97055556
Östrum	52.03305556	10.00194444
Östliche Rietzschke	51.30359	12.451903
Östliche Rietzschke	51.343154	12.422151
Österwiehe	51.84277778	8.52298611
Österreichische Botschaft in Berlin	52.509585	13.363906
Östliche Malse	53.46833333	8.96805556
Öters	51.30110833	7.12661667
Ötisheim	48.96194444	8.80972222
Ötigheim	48.89111111	8.23638889
Ötzingen	50.50222222	7.83277778
Övelgönne	53.544247	9.902608
Överdiek	53.996128	10.7527837
Üßbach	50.05808333	7.10477778
Übach-Palenberg	50.91972222	6.11944444
Übach	50.91277778	6.13722222
Überlingen	47.76666667	9.15833333
Überherrn	49.24277778	6.69833333
Überlinger See	47.78333333	9.1
Übersee (Chiemgau)	47.82	12.48138889
Übereisenbach	50.00166667	6.14833333
Überdorf (Nümbrecht)	50.93222222	7.48916667
Überholz	50.86666667	7.71666667
Überwasserkirche	51.96416667	7.6225
Überwald	49.5833	8.8166
Überseemuseum	53.08333333	8.81055556
Überseestadt	53.09644	8.76911
Überroth-Niederhofen	49.49824	6.94233
Überseesender Eilvese	52.52777778	9.40666667
Überholbahnhof Theuern	50.4175	11.02388889
Überasbach	50.89972222	7.68722222
Überlandwerk Fulda	50.55254	9.67978
Überleiter Reitwein	52.51944444	14.59888889
Übersfeld	48.8	10.95
Übelsberg	51.6761	10.4491
Überseequartier	53.5418	9.9986
Übersetzig	50.80638889	7.55444444
Überberg (Wipperfürth)	51.08111111	7.32583333
Übernthal	50.72138889	8.42388889
Übersehn	50.77833333	7.50916667
Überholbahnhof Kraichtal	49.091077	8.728616
Überholz (Hennef)	50.73388889	7.28861111
Überlingen am Ried	47.73525278	8.89418889
Übigau	51.07138889	13.69916667
Üblacker-Häusl	48.13223333	11.59976111
Üchtelhausen	50.092	10.27
Ückesdorf	50.69134722	7.06438056
Ückeritz	54.01666667	14.05
Ückerath	51.111552	6.757236
Üdersdorf	50.15305556	6.80333333
Üdingen	50.7275	6.48111111
Üfingen	52.19752778	10.41163889
Üfter Mark	51.71447967	6.92310333
Ühlingen-Birkendorf	47.71944444	8.31805556
Ührde (Osterode am Harz)	51.70572222	10.20784722
Üllershausen	50.645	9.57805556
Ülpenich	50.675	6.69444444
Ümminger See	51.46914167	7.28952222
Ümmingen	51.465	7.29583333
Ümminghausen	51.23138889	7.36111111
Ürzig	49.98222222	7.00527778
Üssinghausen	51.68972222	9.80611111
Ütgenbach	50.65008889	7.44726389
Üttfeld	50.13611111	6.25305556
Ützdorf	49.94388889	11.67416667
Ützhausen	50.64305556	9.5125
Ützdorf (Wandlitz)	52.7567	13.53174444
Üxheim	50.34194444	6.75861111
Şehitlik-Moschee (Berlin)	52.48138889	13.40972222
-büttel	54.06666667	9.43333333
-büttel	52.35333333	10.56055556
-büttel	52.437163	10.836575
-büttel	52.38333333	10.45
-büttel	54.339222	9.00836
-büttel	52.4	10.78333333
-büttel	52.4	10.63333333
-büttel	52.41666667	10.63333333
-büttel	53.435821	9.938593
-büttel	52.36666667	10.45
-büttel	53.75638889	8.75194444
-büttel	53.93333333	9.05
-büttel	52.43333333	10.53333333
-büttel	52.41666667	10.46666667
-büttel	53.56666667	10.16666667
-büttel	52.34	10.54027778
-büttel	53.18333333	8.5
-büttel	53.15	10.48333333
-büttel	54.06666667	10.06666667
-büttel	53.74805556	8.57861111
-büttel	52.38333333	10.61666667
-büttel	53.9	9.13333333
-büttel	53.9	9.16666667
-büttel	53.540358	10.234966
-büttel	53.9	9.23333333
-büttel	53.43333333	8.53333333
-büttel	53.9	9.23333333
-büttel	53.28333333	8.75
-büttel	53.15	8.4
-büttel	54.15	8.96666667
-büttel	52.5	10.63333333
-büttel	53.61359	8.650188
-büttel	53.547652	8.888969
-büttel	53.099693	10.260029
-büttel	54.195487	9.3855
-büttel	53.58333333	9.36666667
-büttel	53.16666667	8.61666667
-büttel	52.4	10.63333333
-büttel	53.65111111	9.85138889
-büttel	52.33333333	10.5
-büttel	53.58333333	9.95
-büttel	52.24694444	10.52083333
-büttel	54.06666667	9.05
-büttel	54.06666667	9.01666667
-büttel	54.06666667	9.06666667
-büttel	53.69444444	8.51527778
-büttel	52.5	10.41666667
-büttel	53.26666667	8.78333333
-büttel	53.63333333	10
-büttel	52.50833333	10.37888889
-büttel	54.16666667	8.95
-büttel	53.725	8.58333333
-büttel	52.73333333	10.6
-büttel	54.18333333	8.95
-büttel	52.33861111	10.48305556
-büttel	52.43333333	10.4
-büttel	53.3	8.85
-büttel	53.96666667	9.03333333
-büttel	53.69138889	10.16944444
-büttel	52.98333333	9.23333333
-büttel	53.64416667	10.04583333
-büttel	53.82361111	9.16777778
-büttel	52.43333333	10.58333333
-büttel	53.32416667	9.93555556
-büttel	54.18333333	9.33333333
-büttel	53.15	8.53333333
-büttel	54.15	9.01666667
-büttel	54.38333333	9.06666667
-büttel	53.82222222	9.09361111
-büttel	52.35	10.46666667
-büttel	54.13333333	9.2
-büttel	54.23333333	9.33333333
-büttel	54.06666667	9.05
-büttel	52.4	10.6
-büttel	52.36666667	10.48333333
-büttel	54.03333333	9.41666667
-büttel	53.98333333	9.71666667
-büttel	54.16666667	9.35
-büttel	54.16666667	9.43333333
-büttel	53.28333333	8.81666667
-büttel	53.96666667	9.5
-büttel	53.7	8.53333333
-büttel	53.3	8.81666667
-büttel	53.25	8.81666667
-büttel	53.66	10.085
-büttel	53.2	8.5
-büttel	54.18333333	8.91666667
-büttel	54.16666667	8.91666667
-büttel	52.43333333	10.51666667
-büttel	53.85277778	8.69027778
-büttel	53.16666667	8.58333333
-büttel	52.41666667	10.53333333
-büttel	52.4	10.41666667
-büttel	54.11666667	9.18333333
-büttel	54.03333333	9.45
-büttel	53.6	8.56666667
-büttel	53.86666667	8.65
-büttel	54.1	9.21666667
-büttel	54.13333333	9.55
-büttel	53.74416667	10.31111111
-büttel	53.95	9.03333333
-büttel	52.43333333	10.48333333
-büttel	53.195981	8.388405
-büttel	52.4	10.46666667
-büttel	52.36666667	10.43333333
-büttel	52.41666667	10.6
-büttel	52.3	10.46666667
-büttel	52.38333333	10.58333333
-büttel	53.64138889	10.08222222
-büttel	54.2	9.25
-büttel	52.36666667	10.48333333
-büttel	54.11666667	9.31666667
-büttel	53.91666667	9.15
-büttel	53.26666667	10.36666667
-büttel	53.14222222	10.19972222
-büttel	52.16666667	10.53333333
-büttel	54.03333333	9.08333333
-büttel	53.31666667	8.66666667
-büttel	52.7	10.66666667
1. Amateurliga Südwest 1968/69	49.2	8.11666667
1. Amateurliga Südwest 1968/69	49.2	8.28333333
1. Amateurliga Südwest 1968/69	49.78333333	7.45
1. Amateurliga Südwest 1968/69	49.45	7.76666667
1. Amateurliga Südwest 1968/69	49.38333333	8.38333333
1. Amateurliga Südwest 1968/69	49.5	8.43333333
1. Amateurliga Südwest 1968/69	49.21666667	8.36666667
1. Amateurliga Südwest 1968/69	49.44666667	8.41916667
1. Amateurliga Südwest 1968/69	49.61666667	7.33333333
1. Amateurliga Südwest 1968/69	50.00138889	8.20833333
1. Amateurliga Südwest 1968/69	50.01944444	8.22777778
1. Amateurliga Südwest 1968/69	49.25	7.36666667
1. Amateurliga Südwest 1968/69	49.52	8.40194444
1. Amateurliga Südwest 1968/69	49.78333333	7.65
1. Amateurliga Südwest 1968/69	49.18333333	7.86666667
1. Amateurliga Südwest 1969/70	49.53333333	8.35
1. Amateurliga Südwest 1969/70	49.2	8.28333333
1. Amateurliga Südwest 1969/70	49.78333333	7.45
1. Amateurliga Südwest 1969/70	49.45	7.76666667
1. Amateurliga Südwest 1969/70	49.38333333	8.38333333
1. Amateurliga Südwest 1969/70	49.5	8.43333333
1. Amateurliga Südwest 1969/70	49.21666667	8.36666667
1. Amateurliga Südwest 1969/70	49.61666667	7.33333333
1. Amateurliga Südwest 1969/70	50.00138889	8.20833333
1. Amateurliga Südwest 1969/70	50.01944444	8.22777778
1. Amateurliga Südwest 1969/70	49.25	7.36666667
1. Amateurliga Südwest 1969/70	49.52	8.40194444
1. Amateurliga Südwest 1969/70	49.23333333	7.65
1. Amateurliga Südwest 1969/70	49.11666667	8.31666667
1. Amateurliga Südwest 1970/71	49.31666667	8.38333333
1. Amateurliga Südwest 1970/71	49.2	8.28333333
1. Amateurliga Südwest 1970/71	49.98055556	8.26666667
1. Amateurliga Südwest 1970/71	49.45	7.76666667
1. Amateurliga Südwest 1970/71	49.38333333	8.38333333
1. Amateurliga Südwest 1970/71	49.5	8.43333333
1. Amateurliga Südwest 1970/71	49.21666667	8.36666667
1. Amateurliga Südwest 1970/71	49.61666667	7.33333333
1. Amateurliga Südwest 1970/71	50.00138889	8.20833333
1. Amateurliga Südwest 1970/71	50.01944444	8.22777778
1. Amateurliga Südwest 1970/71	49.25	7.36666667
1. Amateurliga Südwest 1970/71	49.27	7.68527778
1. Amateurliga Südwest 1970/71	49.23333333	7.65
1. Amateurliga Südwest 1970/71	49.11666667	8.31666667
1. Amateurliga Südwest 1971/72	49.31666667	8.38333333
1. Amateurliga Südwest 1971/72	49.98055556	8.26666667
1. Amateurliga Südwest 1971/72	49.45	7.76666667
1. Amateurliga Südwest 1971/72	49.38333333	8.38333333
1. Amateurliga Südwest 1971/72	49.5	8.43333333
1. Amateurliga Südwest 1971/72	49.21666667	8.36666667
1. Amateurliga Südwest 1971/72	49.86333333	7.86916667
1. Amateurliga Südwest 1971/72	49.61666667	7.33333333
1. Amateurliga Südwest 1971/72	49.43333333	8.5
1. Amateurliga Südwest 1971/72	50.01944444	8.22777778
1. Amateurliga Südwest 1971/72	49.25	7.36666667
1. Amateurliga Südwest 1971/72	49.27	7.68527778
1. Amateurliga Südwest 1971/72	49.23333333	7.65
1. Amateurliga Südwest 1971/72	49.11666667	8.31666667
1. Amateurliga Südwest 1972/73	49.31666667	8.38333333
1. Amateurliga Südwest 1972/73	49.98055556	8.26666667
1. Amateurliga Südwest 1972/73	49.45	7.76666667
1. Amateurliga Südwest 1972/73	49.38333333	8.38333333
1. Amateurliga Südwest 1972/73	49.5	8.43333333
1. Amateurliga Südwest 1972/73	49.21666667	8.36666667
1. Amateurliga Südwest 1972/73	49.86333333	7.86916667
1. Amateurliga Südwest 1972/73	49.61027778	8.31777778
1. Amateurliga Südwest 1972/73	49.43333333	8.5
1. Amateurliga Südwest 1972/73	49.53333333	8.35
1. Amateurliga Südwest 1972/73	49.25	7.36666667
1. Amateurliga Südwest 1972/73	49.27	7.68527778
1. Amateurliga Südwest 1972/73	49.23333333	7.65
1. Amateurliga Südwest 1972/73	49.2	7.6
1. Amateurliga Südwest 1973/74	49.45	7.95
1. Amateurliga Südwest 1973/74	49.98055556	8.26666667
1. Amateurliga Südwest 1973/74	49.45	7.76666667
1. Amateurliga Südwest 1973/74	49.5	8.43333333
1. Amateurliga Südwest 1973/74	49.21666667	8.36666667
1. Amateurliga Südwest 1973/74	49.2	8.28333333
1. Amateurliga Südwest 1973/74	49.61027778	8.31777778
1. Amateurliga Südwest 1973/74	49.43333333	8.5
1. Amateurliga Südwest 1973/74	49.53333333	8.35
1. Amateurliga Südwest 1973/74	49.2	7.6
1. Berliner DDR-Motorradmuseum	52.52311111	13.40766667
1. Britische Panzerdivision	52.11679	8.696859
1. Deutsch-Niederländisches Korps	51.9665	7.61559722
1. Deutsches Polizeioldtimer-Museum	50.7974	8.7297
1. Deutsches Bratwurstmuseum	50.85055556	10.88083333
1. Deutsches Motorrollermuseum	50.08951	7.75949
1. FC 01 Bamberg	49.90055556	10.92861111
1. FC Bad Kötzting	49.16971944	12.85248056
1. FC Eintracht Bamberg	50.089275	11.24867222
1. FC Eschborn	50.14	8.56055556
1. FC Haßfurt	50.02883333	10.50346389
1. FC Hersbruck	49.5056	11.44308889
1. FC Miltach	49.15931944	12.76876389
1. FC Eintracht Bamberg	49.90055556	10.92861111
1. FC Nürnberg	49.43566111	11.13218056
1. FC Saarbrücken	49.23555	6.99275
1. FC Schweinfurt 05	50.05125833	10.20305833
1. FC Union Berlin	52.45658889	13.56572778
1. FFV Erfurt	50.99611111	11.0375
1. Gebirgsdivision (Bundeswehr)	48.2	11.59472222
1. Gemeinschaftsschule	52.4875	13.43361111
1. Kurhessisches Infanterie-Regiment Nr. 81	50.1025	8.66083333
1. Luftlandedivision (Bundeswehr)	49.102393	8.589849
1. Luftverteidigungsdivision (NVA)	51.77725	14.30119444
1. Panzerdivision (Bundeswehr)	52.369809	9.769936
1. Realschule	52.50217	13.402594
100-Moscheen-Plan	49.975	6.94944444
100-Moscheen-Plan	52.30069444	8.005
100-Moscheen-Plan	49.88527778	8.62083333
100-Moscheen-Plan	51.89375	7.63027778
100-Moscheen-Plan	53.01722222	8.78055556
100-Moscheen-Plan	50.37527778	7.59194444
100-Moscheen-Plan	49.83166667	8.48472222
100-Moscheen-Plan	54.30138889	10.12888889
100-Moscheen-Plan	50.33277778	8.51944444
100-Moscheen-Plan	49.73	9.96111111
100-Moscheen-Plan	49.68611111	8.59305556
100-Moscheen-Plan	50.09888889	8.79083333
100-Moscheen-Plan	51.1	9.35611111
100-Moscheen-Plan	51.83972222	6.46666667
100-Moscheen-Plan	51.27916667	9.47388889
100-Moscheen-Plan	52.42805556	9.65194444
100-Moscheen-Plan	53.60361111	9.49027778
100-Moscheen-Plan	50.02505556	8.89694444
100-Moscheen-Plan	48.755	8.87222222
100-Moscheen-Plan	52.57277778	13.43083333
100-Moscheen-Plan	49.44861111	8.50597222
100-Moscheen-Plan	50.97458333	6.96555556
100-Moscheen-Plan	53.84805556	10.67972222
100-Moscheen-Plan	49.98888889	8.33194444
100-Moscheen-Plan	50.05166667	8.96666667
100-Moscheen-Plan	50.40638889	9.01083333
100-Moscheen-Plan	50.02069444	8.78944444
100-Moscheen-Plan	48.39444444	10.88194444
100-Moscheen-Plan	48.90069444	8.65722222
100-Moscheen-Plan	53.79722222	10.1375
100-Moscheen-Plan	50.39777778	8.06305556
100-Moscheen-Plan	51.40694444	7.69305556
100-Moscheen-Plan	49.96027778	8.25361111
100-Moscheen-Plan	50.01319444	8.69013889
100-Moscheen-Plan	48.8375	9.15833333
100-Moscheen-Plan	50.35555556	9.53611111
100-Moscheen-Plan	50.33166667	9.50527778
100-Moscheen-Plan	48.32236111	11.66013889
100-Moscheen-Plan	52.56388889	13.3175
100-Moscheen-Plan	50.01527778	8.78611111
100-Moscheen-Plan	49.50583333	8.21111111
100-Moscheen-Plan	53.63416667	9.90472222
100-Moscheen-Plan	50.19183333	8.65783333
10tacle Studios	49.87298333	8.63243056
11. Panzergrenadierdivision	53.162372	8.247439
118000	48.14046108	11.53502226
12. Panzerdivision (Bundeswehr)	49.825719	9.901128
12/88	49.141408	9.22468
13. Panzergrenadierdivision (Bundeswehr)	51.380179	12.351092
14. Panzergrenadierdivision (Bundeswehr)	53.542373	13.278265
144., 176. und 184. Gemeindeschule	52.494542	13.41924
15. (Preußisches) Reiter-Regiment (Reichswehr)	51.71869	8.75239
15. (Preußisches) Reiter-Regiment (Reichswehr)	51.745393	8.710527
19-Lachter-Stollen	51.82390833	10.28142222
1 Live	50.94854167	6.94479167
2. Eishockey-Bundesliga	48.95688993	9.14096832
2. Eishockey-Bundesliga	50.81786614	12.38845825
2. Eishockey-Bundesliga	51.050991	13.733634
2. Eishockey-Bundesliga	53.54194	8.578038
2. Eishockey-Bundesliga	52.372068	9.735686
2. Eishockey-Bundesliga	49.141598	9.222083
2. Eishockey-Bundesliga	47.881156	10.624583
2. Eishockey-Bundesliga	48.538823	12.151825
2. Eishockey-Bundesliga	51.506606	14.643307
2. Eishockey-Bundesliga	47.7843	9.609931
2. Eishockey-Bundesliga	47.5	11.08333333
2. Eishockey-Bundesliga	47.856077	12.124018
2. Eishockey-Bundesliga	48.066588	8.538956
2. Eishockey-Bundesliga 2008/09	47.76027778	11.55666667
2. Eishockey-Bundesliga 2008/09	48.96666667	9.13333333
2. Eishockey-Bundesliga 2008/09	53.55	8.58333333
2. Eishockey-Bundesliga 2008/09	50.81805556	12.3875
2. Eishockey-Bundesliga 2008/09	51.04916667	13.73833333
2. Eishockey-Bundesliga 2008/09	51.5	14.63305556
2. Eishockey-Bundesliga 2008/09	48.06027778	8.45861111
2. Eishockey-Bundesliga 2008/09	47.5	11.08333333
2. Eishockey-Bundesliga 2008/09	47.78333333	9.61666667
2. Eishockey-Bundesliga 2008/09	47.99472222	7.84972222
2. Eishockey-Bundesliga 2008/09	49.15	9.21666667
2. Eishockey-Bundesliga 2008/09	48.13333333	11.56666667
2. Eishockey-Bundesliga 2008/09	48.53944444	12.15083333
2. Eishockey-Bundesliga 2009/10	52.36666667	9.73333333
2. Eishockey-Bundesliga 2009/10	47.88333333	10.61666667
2. Eishockey-Bundesliga 2009/10	50.81805556	12.3875
2. Eishockey-Bundesliga 2009/10	48.96666667	9.13333333
2. Eishockey-Bundesliga 2009/10	53.55	8.58333333
2. Eishockey-Bundesliga 2009/10	51.04916667	13.73833333
2. Eishockey-Bundesliga 2009/10	51.5	14.63305556
2. Eishockey-Bundesliga 2009/10	48.06027778	8.45861111
2. Eishockey-Bundesliga 2009/10	47.5	11.08333333
2. Eishockey-Bundesliga 2009/10	47.78333333	9.61666667
2. Eishockey-Bundesliga 2009/10	47.99472222	7.84972222
2. Eishockey-Bundesliga 2009/10	49.15	9.21666667
2. Eishockey-Bundesliga 2009/10	48.13333333	11.56666667
2. Eishockey-Bundesliga 2009/10	48.53944444	12.15083333
2. Eishockey-Bundesliga 2010/11	52.36666667	9.73333333
2. Eishockey-Bundesliga 2010/11	47.88333333	10.61666667
2. Eishockey-Bundesliga 2010/11	50.81805556	12.3875
2. Eishockey-Bundesliga 2010/11	48.96666667	9.13333333
2. Eishockey-Bundesliga 2010/11	53.55	8.58333333
2. Eishockey-Bundesliga 2010/11	51.04916667	13.73833333
2. Eishockey-Bundesliga 2010/11	51.5	14.63305556
2. Eishockey-Bundesliga 2010/11	48.06027778	8.45861111
2. Eishockey-Bundesliga 2010/11	47.78333333	9.61666667
2. Eishockey-Bundesliga 2010/11	47.85	12.13333333
2. Eishockey-Bundesliga 2010/11	49.15	9.21666667
2. Eishockey-Bundesliga 2010/11	48.53944444	12.15083333
2. Eishockey-Bundesliga 2010/11	47.99472222	7.84972222
2. Eishockey-Bundesliga 2011/12	52.36666667	9.73333333
2. Eishockey-Bundesliga 2011/12	47.88333333	10.61666667
2. Eishockey-Bundesliga 2011/12	50.81805556	12.3875
2. Eishockey-Bundesliga 2011/12	48.96666667	9.13333333
2. Eishockey-Bundesliga 2011/12	53.55	8.58333333
2. Eishockey-Bundesliga 2011/12	51.04916667	13.73833333
2. Eishockey-Bundesliga 2011/12	51.5	14.63305556
2. Eishockey-Bundesliga 2011/12	48.06027778	8.45861111
2. Eishockey-Bundesliga 2011/12	47.78333333	9.61666667
2. Eishockey-Bundesliga 2011/12	47.85	12.13333333
2. Eishockey-Bundesliga 2011/12	49.15	9.21666667
2. Eishockey-Bundesliga 2011/12	48.53944444	12.15083333
2. Eishockey-Bundesliga 2011/12	47.5	11.08333333
2. Floorball-Bundesliga 2010/11	51.05	13.73333333
2. Floorball-Bundesliga 2010/11	51.11666667	13.11666667
2. Floorball-Bundesliga 2010/11	51.48333333	11.96666667
2. Floorball-Bundesliga 2010/11	52.13333333	11.61666667
2. Floorball-Bundesliga 2010/11	51.83333333	12.81666667
2. Floorball-Bundesliga 2010/11	51.23333333	12.73333333
2. Floorball-Bundesliga 2010/11	51.2	11.96666667
2. Floorball-Bundesliga 2010/11	48.76666667	11.43333333
2. Floorball-Bundesliga 2010/11	54.36666667	10.01666667
2. Floorball-Bundesliga 2010/11	53.15	8.9
2. Floorball-Bundesliga 2010/11	51.96666667	7.63333333
2. Floorball-Bundesliga 2010/11	50.93333333	6.95
2. Floorball-Bundesliga 2010/11	53.55	9.61666667
2. Floorball-Bundesliga 2010/11	53.08333333	8.86666667
2. Fußball-Bundesliga (Frauen)	53.06638889	8.8375
2. Fußball-Bundesliga (Frauen)	52.85	8.05
2. Fußball-Bundesliga (Frauen)	51.46138889	6.70083333
2. Fußball-Bundesliga (Frauen)	51.89166667	8.38833333
2. Fußball-Bundesliga (Frauen)	52.10888889	8.68861111
2. Fußball-Bundesliga (Frauen)	50.91583333	11.58333333
2. Fußball-Bundesliga (Frauen)	52.61666667	13.36666667
2. Fußball-Bundesliga (Frauen)	52.13333333	11.61666667
2. Fußball-Bundesliga (Frauen)	52.54694444	9.73638889
2. Fußball-Bundesliga (Frauen)	52.70805556	7.29805556
2. Fußball-Bundesliga (Frauen)	53.81666667	10.36666667
2. Fußball-Bundesliga (Frauen)	52.39916667	13.09472222
2. Fußball-Bundesliga (Frauen)	50.54361111	7.15138889
2. Fußball-Bundesliga (Frauen)	49.14222222	10.08111111
2. Fußball-Bundesliga (Frauen)	50.12472222	8.62055556
2. Fußball-Bundesliga (Frauen)	49.26666667	8.6
2. Fußball-Bundesliga (Frauen)	50.93361111	6.875
2. Fußball-Bundesliga (Frauen)	49	9.1
2. Fußball-Bundesliga (Frauen)	48.16194444	11.72361111
2. Fußball-Bundesliga (Frauen)	51.21666667	6.46666667
2. Fußball-Bundesliga (Frauen)	49.41666667	8.21666667
2. Fußball-Bundesliga (Frauen)	48.71083333	8.99416667
2. Fußball-Bundesliga (Frauen)	49.8	9.93333333
2. Fußball-Bundesliga 2007/08	51.17444444	6.38555556
2. Fußball-Bundesliga 2007/08	49.23916667	8.88833333
2. Fußball-Bundesliga 2007/08	50.93361111	6.875
2. Fußball-Bundesliga 2007/08	50.00083333	8.24555556
2. Fußball-Bundesliga 2007/08	48.00694444	7.82611111
2. Fußball-Bundesliga 2007/08	49.48694444	10.99916667
2. Fußball-Bundesliga 2007/08	50.79	6.09388889
2. Fußball-Bundesliga 2007/08	50.07111111	8.25666667
2. Fußball-Bundesliga 2007/08	53.59027778	9.94333333
2. Fußball-Bundesliga 2007/08	50.33083333	7.58694444
2. Fußball-Bundesliga 2007/08	48.16194444	11.72361111
2. Fußball-Bundesliga 2007/08	52.28083333	8.07111111
2. Fußball-Bundesliga 2007/08	49.43472222	7.77666667
2. Fußball-Bundesliga 2007/08	48.35527778	10.87583333
2. Fußball-Bundesliga 2007/08	50.09444444	8.79861111
2. Fußball-Bundesliga 2007/08	50.5975	12.71111111
2. Fußball-Bundesliga 2007/08	51.73138889	8.71083333
2. Fußball-Bundesliga 2007/08	50.92722222	11.58638889
2. Fußball-Bundesliga 2007/08 (Frauen)	52.50111111	13.26388889
2. Fußball-Bundesliga 2007/08 (Frauen)	52.45722222	13.56805556
2. Fußball-Bundesliga 2007/08 (Frauen)	52.10527778	8.68805556
2. Fußball-Bundesliga 2007/08 (Frauen)	52.58333333	7.51666667
2. Fußball-Bundesliga 2007/08 (Frauen)	51.89166667	8.38833333
2. Fußball-Bundesliga 2007/08 (Frauen)	53.59027778	9.94333333
2. Fußball-Bundesliga 2007/08 (Frauen)	53.81666667	10.36666667
2. Fußball-Bundesliga 2007/08 (Frauen)	54.34916667	10.12361111
2. Fußball-Bundesliga 2007/08 (Frauen)	51.30277778	12.41916667
2. Fußball-Bundesliga 2007/08 (Frauen)	53.55	13.26666667
2. Fußball-Bundesliga 2007/08 (Frauen)	52.39916667	13.09472222
2. Fußball-Bundesliga 2007/08 (Frauen)	52.27916667	7.45972222
2. Fußball-Bundesliga 2007/08 (Frauen)	50.95861111	6.785
2. Fußball-Bundesliga 2007/08 (Frauen)	49.38333333	6.96666667
2. Fußball-Bundesliga 2007/08 (Frauen)	51.46138889	6.70083333
2. Fußball-Bundesliga 2007/08 (Frauen)	50.12472222	8.62055556
2. Fußball-Bundesliga 2007/08 (Frauen)	50.95861111	11.58333333
2. Fußball-Bundesliga 2007/08 (Frauen)	49.02944444	8.45722222
2. Fußball-Bundesliga 2007/08 (Frauen)	50.93472222	7.03333333
2. Fußball-Bundesliga 2007/08 (Frauen)	48.12138889	11.54138889
2. Fußball-Bundesliga 2007/08 (Frauen)	49.41666667	8.21666667
2. Fußball-Bundesliga 2007/08 (Frauen)	49.01666667	12.08333333
2. Fußball-Bundesliga 2007/08 (Frauen)	48.55	7.9
2. Fußball-Bundesliga 2007/08 (Frauen)	48.71083333	8.99416667
2. Fußball-Bundesliga 2008/09 (Frauen)	52.50111111	13.26388889
2. Fußball-Bundesliga 2008/09 (Frauen)	52.45722222	13.56805556
2. Fußball-Bundesliga 2008/09 (Frauen)	52.66666667	13.28333333
2. Fußball-Bundesliga 2008/09 (Frauen)	52.58333333	7.51666667
2. Fußball-Bundesliga 2008/09 (Frauen)	51.89166667	8.38833333
2. Fußball-Bundesliga 2008/09 (Frauen)	53.59027778	9.94333333
2. Fußball-Bundesliga 2008/09 (Frauen)	53.81666667	10.36666667
2. Fußball-Bundesliga 2008/09 (Frauen)	54.34916667	10.12361111
2. Fußball-Bundesliga 2008/09 (Frauen)	51.30277778	12.41916667
2. Fußball-Bundesliga 2008/09 (Frauen)	52.54694444	9.73638889
2. Fußball-Bundesliga 2008/09 (Frauen)	52.39916667	13.09472222
2. Fußball-Bundesliga 2008/09 (Frauen)	51.5	7.35
2. Fußball-Bundesliga 2008/09 (Frauen)	49.38333333	6.96666667
2. Fußball-Bundesliga 2008/09 (Frauen)	51.46138889	6.70083333
2. Fußball-Bundesliga 2008/09 (Frauen)	50.12472222	8.62055556
2. Fußball-Bundesliga 2008/09 (Frauen)	49.37138889	7.32166667
2. Fußball-Bundesliga 2008/09 (Frauen)	49.02944444	8.45722222
2. Fußball-Bundesliga 2008/09 (Frauen)	51.03805556	7.00194444
2. Fußball-Bundesliga 2008/09 (Frauen)	48.12138889	11.54138889
2. Fußball-Bundesliga 2008/09 (Frauen)	49	9.1
2. Fußball-Bundesliga 2008/09 (Frauen)	49.23416667	7.02444444
2. Fußball-Bundesliga 2008/09 (Frauen)	48.55	7.9
2. Fußball-Bundesliga 2008/09 (Frauen)	48.71083333	8.99416667
2. Fußball-Bundesliga 2008/09 (Frauen)	51.48555556	7.11861111
2. Fußball-Bundesliga 2009/10 (Frauen)	53.06638889	8.8375
2. Fußball-Bundesliga 2009/10 (Frauen)	52.58333333	7.51666667
2. Fußball-Bundesliga 2009/10 (Frauen)	51.89166667	8.38833333
2. Fußball-Bundesliga 2009/10 (Frauen)	53.59027778	9.94333333
2. Fußball-Bundesliga 2009/10 (Frauen)	52.10527778	8.68805556
2. Fußball-Bundesliga 2009/10 (Frauen)	52.66666667	13.28333333
2. Fußball-Bundesliga 2009/10 (Frauen)	54.34916667	10.12361111
2. Fußball-Bundesliga 2009/10 (Frauen)	51.30277778	12.41916667
2. Fußball-Bundesliga 2009/10 (Frauen)	52.13333333	11.61666667
2. Fußball-Bundesliga 2009/10 (Frauen)	53.81666667	10.36666667
2. Fußball-Bundesliga 2009/10 (Frauen)	52.39916667	13.09472222
2. Fußball-Bundesliga 2009/10 (Frauen)	51.48555556	7.11861111
2. Fußball-Bundesliga 2009/10 (Frauen)	49.14222222	10.08111111
2. Fußball-Bundesliga 2009/10 (Frauen)	51.46138889	6.70083333
2. Fußball-Bundesliga 2009/10 (Frauen)	50.12472222	8.62055556
2. Fußball-Bundesliga 2009/10 (Frauen)	49.02944444	8.45722222
2. Fußball-Bundesliga 2009/10 (Frauen)	50.93361111	6.875
2. Fußball-Bundesliga 2009/10 (Frauen)	51.03805556	7.00194444
2. Fußball-Bundesliga 2009/10 (Frauen)	49	9.1
2. Fußball-Bundesliga 2009/10 (Frauen)	48.16194444	11.72361111
2. Fußball-Bundesliga 2009/10 (Frauen)	48.12138889	11.54138889
2. Fußball-Bundesliga 2009/10 (Frauen)	48.55	7.9
2. Fußball-Bundesliga 2009/10 (Frauen)	48.71083333	8.99416667
